Customer_ID,Customer_Name,Last_Order_Date,Frequency,Monetary,Recency,AOV,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST03346,Aditya Mehta,2024-08-28,4,9030.5,126,2257.62,2,3,1,2.0,Medium Value
CUST03347,Riya Gupta,2024-04-28,3,102486.02,248,34162.01,1,2,4,2.3333333333333335,Medium Value
CUST03348,Diya Kapoor,2024-12-16,2,4196.12,16,2098.06,4,1,1,2.0,Medium Value
CUST03349,Anika Reddy,2024-03-10,4,116236.43,297,29059.11,1,3,4,2.6666666666666665,Medium Value
CUST03350,Saanvi Verma,2024-04-18,2,5561.15,258,2780.58,1,1,1,1.0,Low Value
CUST03351,Vihaan Mehta,2024-12-24,4,48789.17,8,12197.29,4,3,3,3.3333333333333335,High Value
CUST03352,Reyansh Joshi,2024-04-24,6,31294.95,252,5215.82,1,4,2,2.3333333333333335,Medium Value
CUST03353,Isha Patel,2024-09-22,5,58373.14,101,11674.63,2,3,3,2.6666666666666665,Medium Value
CUST03354,Riya Kumar,2024-03-27,3,16402.29,280,5467.43,1,2,2,1.6666666666666667,Low Value
CUST03355,Ishaan Iyer,2024-12-20,3,33841.0,12,11280.33,4,2,2,2.6666666666666665,Medium Value
CUST03356,Unknown,2024-11-13,4,59797.850000000006,49,14949.46,3,3,3,3.0,High Value
CUST03357,Sai Singh,2024-03-30,5,65744.63,277,13148.93,1,3,3,2.3333333333333335,Medium Value
CUST03358,Aditya Gupta,2024-10-22,3,31459.37,71,10486.46,3,2,2,2.3333333333333335,Medium Value
CUST03359,Vihaan Kumar,2024-12-30,4,33738.88,2,8434.72,4,3,2,3.0,High Value
CUST03360,Ayaan Kapoor,2023-06-04,2,2158.53,577,1079.27,1,1,1,1.0,Low Value
CUST03361,Aditya Bose,2024-12-25,3,8550.6,7,2850.2,4,2,1,2.3333333333333335,Medium Value
CUST03362,Ayaan Das,2024-02-02,4,54626.93,334,13656.73,1,3,3,2.3333333333333335,Medium Value
CUST03363,Vihaan Rao,2024-08-02,4,159045.78999999998,152,39761.45,2,3,4,3.0,High Value
CUST03364,Aadhya Das,2023-09-08,1,1282.39,481,1282.39,1,1,1,1.0,Low Value
CUST03365,Sai Joshi,2023-08-19,3,50748.94,501,16916.31,1,2,3,2.0,Medium Value
CUST03366,Vihaan Nair,2024-11-01,3,29461.05,61,9820.35,3,2,2,2.3333333333333335,Medium Value
CUST03367,Anika Gupta,2024-12-27,4,214041.72,5,53510.43,4,3,4,3.6666666666666665,High Value
CUST03368,Anika Iyer,2024-12-18,3,4524.07,14,1508.02,4,2,1,2.3333333333333335,Medium Value
CUST03369,Vivaan Das,2024-11-06,6,22960.98,56,3826.83,3,4,2,3.0,High Value
CUST03370,Isha Verma,2024-11-28,6,134586.66,34,22431.11,3,4,4,3.6666666666666665,High Value
CUST03371,Isha Chopra,2024-12-26,3,35750.6,6,11916.87,4,2,3,3.0,High Value
CUST03372,Kiara Chopra,2023-12-23,3,18886.41,375,6295.47,1,2,2,1.6666666666666667,Low Value
CUST03373,Aditya Gupta,2024-10-12,10,89441.81,81,8944.18,3,4,4,3.6666666666666665,High Value
CUST03374,Diya Kumar,2023-04-04,1,623.55,638,623.55,1,1,1,1.0,Low Value
CUST03375,Isha Reddy,2024-10-28,4,95171.27,65,23792.82,3,3,4,3.3333333333333335,High Value
CUST03376,Reyansh Das,2024-06-13,5,14847.86,202,2969.57,2,3,2,2.3333333333333335,Medium Value
CUST03377,Krishna Das,2024-08-22,4,32717.97,132,8179.49,2,3,2,2.3333333333333335,Medium Value
CUST03378,Diya Das,2024-10-31,2,236292.03999999998,62,118146.02,3,1,4,2.6666666666666665,Medium Value
CUST03379,Ishaan Sharma,2023-11-28,7,96303.70999999999,400,13757.67,1,4,4,3.0,High Value
CUST03380,Ayaan Kapoor,2024-12-05,8,370424.55000000005,27,46303.07,4,4,4,4.0,High Value
CUST03381,Saanvi Gupta,2024-10-30,4,128149.23,63,32037.31,3,3,4,3.3333333333333335,High Value
CUST03382,Aditya Kumar,2024-10-13,8,258136.47999999998,80,32267.06,3,4,4,3.6666666666666665,High Value
CUST03383,Ananya Reddy,2024-12-20,5,109487.95,12,21897.59,4,3,4,3.6666666666666665,High Value
CUST03384,Ishaan Mehta,2024-10-29,3,15826.04,64,5275.35,3,2,2,2.3333333333333335,Medium Value
CUST03385,Isha Verma,2024-08-03,2,17507.46,151,8753.73,2,1,2,1.6666666666666667,Low Value
CUST03386,Aditya Nair,2024-10-26,6,25371.78,67,4228.63,3,4,2,3.0,High Value
CUST03387,Ananya Das,2024-11-24,7,62640.18,38,8948.6,3,4,3,3.3333333333333335,High Value
CUST03388,Reyansh Das,2024-12-23,2,8122.72,9,4061.36,4,1,1,2.0,Medium Value
CUST03389,Vivaan Patel,2024-04-13,4,16393.84,263,4098.46,1,3,2,2.0,Medium Value
CUST03390,Krishna Menon,2024-09-01,4,60231.92,122,15057.98,2,3,3,2.6666666666666665,Medium Value
CUST03391,Vivaan Agarwal,2024-09-10,5,50467.53,113,10093.51,2,3,3,2.6666666666666665,Medium Value
CUST03392,Myra Bose,2024-10-08,9,276235.76999999996,85,30692.86,2,4,4,3.3333333333333335,High Value
CUST03393,Reyansh Reddy,2024-11-28,6,43303.259999999995,34,7217.21,3,4,3,3.3333333333333335,High Value
CUST03394,Anika Das,2024-12-24,5,20236.77,8,4047.35,4,3,2,3.0,High Value
CUST03395,Ananya Patel,2024-09-22,9,108242.39,101,12026.93,2,4,4,3.3333333333333335,High Value
CUST03396,Aadhya Patel,2024-11-28,5,45014.19,34,9002.84,3,3,3,3.0,High Value
CUST03397,Sai Verma,2023-12-21,2,12011.7,377,6005.85,1,1,1,1.0,Low Value
CUST03398,Isha Malhotra,2024-12-11,5,56811.759999999995,21,11362.35,4,3,3,3.3333333333333335,High Value
CUST03399,Anika Nair,2023-09-18,3,36728.58,471,12242.86,1,2,3,2.0,Medium Value
CUST03400,Arjun Joshi,2024-10-22,6,26931.56,71,4488.59,3,4,2,3.0,High Value
CUST03401,Isha Sharma,2024-12-08,6,60092.05,24,10015.34,4,4,3,3.6666666666666665,High Value
CUST03402,Navya Malhotra,2024-12-04,2,16394.71,28,8197.36,4,1,2,2.3333333333333335,Medium Value
CUST03403,Arjun Reddy,2024-04-11,5,93613.47,265,18722.69,1,3,4,2.6666666666666665,Medium Value
CUST03404,Navya Patel,2024-11-09,3,43144.04000000001,53,14381.35,3,2,3,2.6666666666666665,Medium Value
CUST03405,Arjun Pillai,2024-12-08,4,40033.82000000001,24,10008.46,4,3,3,3.3333333333333335,High Value
CUST03406,Ishaan Malhotra,2024-10-10,2,26741.16,83,13370.58,3,1,2,2.0,Medium Value
CUST03407,Ishaan Kapoor,2024-12-09,7,59247.64,23,8463.95,4,4,3,3.6666666666666665,High Value
CUST03408,Diya Agarwal,2024-04-05,4,12644.73,271,3161.18,1,3,1,1.6666666666666667,Low Value
CUST03409,Aarav Kapoor,2024-12-10,10,79993.7,22,7999.37,4,4,4,4.0,High Value
CUST03410,Sai Gupta,2024-12-20,6,13448.11,12,2241.35,4,4,1,3.0,High Value
CUST03411,Vivaan Verma,2024-10-23,6,70264.66,70,11710.78,3,4,3,3.3333333333333335,High Value
CUST03412,Saanvi Iyer,2024-12-19,7,115660.17,13,16522.88,4,4,4,4.0,High Value
CUST03413,Myra Kumar,2024-12-13,5,104402.69,19,20880.54,4,3,4,3.6666666666666665,High Value
CUST03414,Reyansh Das,2024-07-02,4,165509.25,183,41377.31,2,3,4,3.0,High Value
CUST03415,Isha Das,2024-12-24,8,25899.05,8,3237.38,4,4,2,3.3333333333333335,High Value
CUST03416,Reyansh Mehta,2024-03-05,4,31129.32,302,7782.33,1,3,2,2.0,Medium Value
CUST03417,Kiara Patel,2024-08-01,4,54909.24,153,13727.31,2,3,3,2.6666666666666665,Medium Value
CUST03418,Arjun Verma,2024-12-25,9,154731.44,7,17192.38,4,4,4,4.0,High Value
CUST03419,Kiara Kapoor,2024-11-24,6,83221.24,38,13870.21,3,4,4,3.6666666666666665,High Value
CUST03420,Riya Iyer,2024-11-01,5,53096.07,61,10619.21,3,3,3,3.0,High Value
CUST03421,Riya Reddy,2024-03-17,4,17084.44,290,4271.11,1,3,2,2.0,Medium Value
CUST03422,Vihaan Gupta,2024-07-22,2,60929.53,163,30464.76,2,1,3,2.0,Medium Value
CUST03423,Isha Chopra,2024-11-21,4,66995.33,41,16748.83,3,3,3,3.0,High Value
CUST03424,Aarav Patel,2024-10-31,6,34583.950000000004,62,5763.99,3,4,2,3.0,High Value
CUST03425,Ananya Sharma,2024-08-12,4,75129.03,142,18782.26,2,3,4,3.0,High Value
CUST03426,Reyansh Patel,2024-12-07,4,56679.729999999996,25,14169.93,4,3,3,3.3333333333333335,High Value
CUST03427,Aadhya Verma,2024-11-22,4,93711.7,40,23427.92,3,3,4,3.3333333333333335,High Value
CUST03428,Vihaan Chopra,2024-05-17,4,109778.5,229,27444.62,1,3,4,2.6666666666666665,Medium Value
CUST03429,Kiara Agarwal,2024-11-25,6,72053.3,37,12008.88,3,4,3,3.3333333333333335,High Value
CUST03430,Aarav Gupta,2024-12-29,3,5014.35,3,1671.45,4,2,1,2.3333333333333335,Medium Value
CUST03431,Aditya Reddy,2024-11-20,4,76265.56,42,19066.39,3,3,4,3.3333333333333335,High Value
CUST03432,Aarav Chopra,2023-09-21,2,3559.3599999999997,468,1779.68,1,1,1,1.0,Low Value
CUST03433,Sai Menon,2024-12-19,12,150885.57,13,12573.8,4,4,4,4.0,High Value
CUST03434,Aditya Pillai,2024-12-09,6,41783.1,23,6963.85,4,4,3,3.6666666666666665,High Value
CUST03435,Vivaan Agarwal,2024-12-12,4,24309.68,20,6077.42,4,3,2,3.0,High Value
CUST03436,Diya Mehta,2024-11-23,5,162007.77,39,32401.55,3,3,4,3.3333333333333335,High Value
CUST03437,Arjun Iyer,2024-12-06,5,24944.22,26,4988.84,4,3,2,3.0,High Value
CUST03438,Vivaan Verma,2024-04-23,3,12285.96,253,4095.32,1,2,1,1.3333333333333333,Low Value
CUST03439,Sai Mehta,2024-12-19,7,90119.87,13,12874.27,4,4,4,4.0,High Value
CUST03440,Navya Bose,2024-04-21,3,70458.97,255,23486.32,1,2,3,2.0,Medium Value
CUST03442,Kiara Patel,2024-11-06,4,55973.51,56,13993.38,3,3,3,3.0,High Value
CUST03443,Myra Joshi,2024-12-30,9,109867.79,2,12207.53,4,4,4,4.0,High Value
CUST03444,Aditya Mehta,2024-10-26,6,11924.57,67,1987.43,3,4,1,2.6666666666666665,Medium Value
CUST03445,Arjun Rao,2024-03-10,4,226760.23,297,56690.06,1,3,4,2.6666666666666665,Medium Value
CUST03446,Saanvi Patel,2024-12-24,3,19102.07,8,6367.36,4,2,2,2.6666666666666665,Medium Value
CUST03447,Diya Nair,2024-10-23,2,56146.75,70,28073.38,3,1,3,2.3333333333333335,Medium Value
CUST03448,Arjun Malhotra,2024-12-25,5,93290.93,7,18658.19,4,3,4,3.6666666666666665,High Value
CUST03449,Myra Sharma,2024-12-28,6,111743.66,4,18623.94,4,4,4,4.0,High Value
CUST03450,Myra Kumar,2024-10-15,7,12046.77,78,1720.97,3,4,1,2.6666666666666665,Medium Value
CUST03451,Aditya Menon,2024-04-21,4,18753.81,255,4688.45,1,3,2,2.0,Medium Value
CUST03453,Myra Chopra,2024-06-26,6,25622.6,189,4270.43,2,4,2,2.6666666666666665,Medium Value
CUST03454,Vivaan Patel,2024-12-26,4,17311.55,6,4327.89,4,3,2,3.0,High Value
CUST03455,Sai Rao,2024-02-06,1,1949.13,330,1949.13,1,1,1,1.0,Low Value
CUST03456,Ananya Nair,2024-12-08,6,68924.53,24,11487.42,4,4,3,3.6666666666666665,High Value
CUST03457,Ayaan Sharma,2024-10-14,8,57937.46,79,7242.18,3,4,3,3.3333333333333335,High Value
CUST03458,Reyansh Patel,2023-08-26,4,59144.65,494,14786.16,1,3,3,2.3333333333333335,Medium Value
CUST03459,Ayaan Pillai,2024-10-31,1,4925.42,62,4925.42,3,1,1,1.6666666666666667,Low Value
CUST03460,Isha Nair,2024-02-15,4,10818.27,321,2704.57,1,3,1,1.6666666666666667,Low Value
CUST03461,Aadhya Agarwal,2024-10-24,5,41555.64,69,8311.13,3,3,3,3.0,High Value
CUST03462,Myra Iyer,2024-12-11,7,26273.36,21,3753.34,4,4,2,3.3333333333333335,High Value
CUST03463,Kiara Mehta,2024-12-05,3,22515.43,27,7505.14,4,2,2,2.6666666666666665,Medium Value
CUST03464,Myra Singh,2024-07-30,3,56427.869999999995,155,18809.29,2,2,3,2.3333333333333335,Medium Value
CUST03465,Isha Das,2024-08-22,1,3375.18,132,3375.18,2,1,1,1.3333333333333333,Low Value
CUST03466,Arjun Reddy,2024-02-10,3,38002.68,326,12667.56,1,2,3,2.0,Medium Value
CUST03467,Krishna Nair,2024-10-21,4,36782.509999999995,72,9195.63,3,3,3,3.0,High Value
CUST03468,Myra Patel,2024-11-16,7,20559.19,46,2937.03,3,4,2,3.0,High Value
CUST03469,Myra Patel,2024-10-15,3,8339.49,78,2779.83,3,2,1,2.0,Medium Value
CUST03470,Aadhya Sharma,2024-12-11,5,32716.469999999998,21,6543.29,4,3,2,3.0,High Value
CUST03471,Krishna Das,2024-07-17,4,25610.39,168,6402.6,2,3,2,2.3333333333333335,Medium Value
CUST03472,Riya Joshi,2024-08-02,4,17064.31,152,4266.08,2,3,2,2.3333333333333335,Medium Value
CUST03473,Ananya Nair,2023-07-08,2,5066.700000000001,543,2533.35,1,1,1,1.0,Low Value
CUST03474,Arjun Mehta,2023-12-18,6,156540.76,380,26090.13,1,4,4,3.0,High Value
CUST03475,Reyansh Mehta,2024-11-24,3,73868.01,38,24622.67,3,2,4,3.0,High Value
CUST03476,Vihaan Iyer,2024-12-01,9,52395.85,31,5821.76,4,4,3,3.6666666666666665,High Value
CUST03477,Aadhya Verma,2024-10-22,10,67625.36,71,6762.54,3,4,3,3.3333333333333335,High Value
CUST03478,Krishna Sharma,2023-09-09,3,10832.63,480,3610.88,1,2,1,1.3333333333333333,Low Value
CUST03479,Ishaan Mehta,2024-12-07,6,53546.54,25,8924.42,4,4,3,3.6666666666666665,High Value
CUST03480,Isha Gupta,2024-12-21,2,25297.170000000002,11,12648.58,4,1,2,2.3333333333333335,Medium Value
CUST03481,Sai Patel,2024-02-26,3,61195.3,310,20398.43,1,2,3,2.0,Medium Value
CUST03482,Vivaan Agarwal,2024-12-18,4,88796.39,14,22199.1,4,3,4,3.6666666666666665,High Value
CUST03483,Vivaan Bose,2024-11-30,4,29044.92,32,7261.23,4,3,2,3.0,High Value
CUST03484,Arjun Menon,2024-07-07,2,44752.909999999996,178,22376.46,2,1,3,2.0,Medium Value
CUST03485,Reyansh Kapoor,2024-09-15,3,21775.09,108,7258.36,2,2,2,2.0,Medium Value
CUST03486,Isha Sharma,2024-12-03,3,49704.15,29,16568.05,4,2,3,3.0,High Value
CUST03487,Unknown,2024-12-28,1,5140.41,4,5140.41,4,1,1,2.0,Medium Value
CUST03488,Aarav Menon,2024-12-28,5,33089.62,4,6617.92,4,3,2,3.0,High Value
CUST03489,Saanvi Iyer,2024-12-10,6,153168.28,22,25528.05,4,4,4,4.0,High Value
CUST03490,Kiara Gupta,2024-11-19,5,72892.55,43,14578.51,3,3,3,3.0,High Value
CUST03491,Aadhya Chopra,2024-12-21,7,77016.54000000001,11,11002.36,4,4,4,4.0,High Value
CUST03492,Diya Das,2024-06-13,3,157861.42,202,52620.47,2,2,4,2.6666666666666665,Medium Value
CUST03493,Saanvi Sharma,2024-06-22,3,56677.8,193,18892.6,2,2,3,2.3333333333333335,Medium Value
CUST03494,Ishaan Gupta,2024-12-13,7,74818.49,19,10688.36,4,4,4,4.0,High Value
CUST03495,Vihaan Kapoor,2024-12-22,3,2874.4700000000003,10,958.16,4,2,1,2.3333333333333335,Medium Value
CUST03496,Ayaan Kapoor,2024-12-13,2,19755.5,19,9877.75,4,1,2,2.3333333333333335,Medium Value
CUST03497,Anika Pillai,2024-12-04,4,19804.280000000002,28,4951.07,4,3,2,3.0,High Value
CUST03498,Kiara Kapoor,2024-03-28,7,255998.48,279,36571.21,1,4,4,3.0,High Value
CUST03499,Kiara Verma,2024-10-06,2,224779.91,87,112389.96,2,1,4,2.3333333333333335,Medium Value
CUST03500,Ananya Sharma,2024-12-14,8,37778.18,18,4722.27,4,4,3,3.6666666666666665,High Value
CUST03501,Kiara Pillai,2024-09-08,4,118922.92000000001,115,29730.73,2,3,4,3.0,High Value
CUST03502,Vihaan Chopra,2024-06-24,4,36848.54,191,9212.14,2,3,3,2.6666666666666665,Medium Value
CUST03503,Arjun Gupta,2023-11-21,2,13680.37,407,6840.18,1,1,1,1.0,Low Value
CUST03504,Saanvi Mehta,2024-02-04,1,3377.38,332,3377.38,1,1,1,1.0,Low Value
CUST03505,Ananya Agarwal,2024-12-16,4,15038.57,16,3759.64,4,3,2,3.0,High Value
CUST03506,Vivaan Reddy,2024-07-29,6,184120.06,156,30686.68,2,4,4,3.3333333333333335,High Value
CUST03507,Krishna Mehta,2024-01-14,3,75932.39,353,25310.8,1,2,4,2.3333333333333335,Medium Value
CUST03508,Navya Reddy,2024-12-30,5,7331.22,2,1466.24,4,3,1,2.6666666666666665,Medium Value
CUST03509,Reyansh Gupta,2024-11-20,4,65223.95,42,16305.99,3,3,3,3.0,High Value
CUST03510,Diya Reddy,2024-11-17,3,8997.720000000001,45,2999.24,3,2,1,2.0,Medium Value
CUST03511,Anika Sharma,2024-12-22,3,5382.41,10,1794.14,4,2,1,2.3333333333333335,Medium Value
CUST03512,Arjun Kapoor,2024-11-02,5,40075.75,60,8015.15,3,3,3,3.0,High Value
CUST03513,Kiara Verma,2024-10-08,4,85373.89,85,21343.47,2,3,4,3.0,High Value
CUST03514,Krishna Reddy,2024-10-28,4,233478.99000000002,65,58369.75,3,3,4,3.3333333333333335,High Value
CUST03515,Vihaan Menon,2024-05-17,3,8631.77,229,2877.26,1,2,1,1.3333333333333333,Low Value
CUST03516,Navya Singh,2024-08-23,6,31055.120000000003,131,5175.85,2,4,2,2.6666666666666665,Medium Value
CUST03517,Saanvi Sharma,2024-11-04,8,447347.95999999996,58,55918.5,3,4,4,3.6666666666666665,High Value
CUST03518,Aditya Kapoor,2024-12-05,8,172344.59,27,21543.07,4,4,4,4.0,High Value
CUST03519,Vihaan Kapoor,2024-12-01,8,193247.96,31,24156.0,4,4,4,4.0,High Value
CUST03520,Riya Sharma,2024-11-14,6,109727.05,48,18287.84,3,4,4,3.6666666666666665,High Value
CUST03521,Arjun Pillai,2024-12-12,5,77056.48,20,15411.3,4,3,4,3.6666666666666665,High Value
CUST03522,Ananya Das,2024-12-20,4,20995.03,12,5248.76,4,3,2,3.0,High Value
CUST03523,Isha Kumar,2024-12-15,5,50206.5,17,10041.3,4,3,3,3.3333333333333335,High Value
CUST03524,Vihaan Singh,2024-12-24,5,41957.09,8,8391.42,4,3,3,3.3333333333333335,High Value
CUST03525,Vihaan Singh,2024-12-10,6,49357.549999999996,22,8226.26,4,4,3,3.6666666666666665,High Value
CUST03526,Isha Agarwal,2024-08-16,3,162206.69999999998,138,54068.9,2,2,4,2.6666666666666665,Medium Value
CUST03527,Navya Kapoor,2024-07-07,3,15435.43,178,5145.14,2,2,2,2.0,Medium Value
CUST03528,Krishna Agarwal,2024-07-24,2,290345.01,161,145172.5,2,1,4,2.3333333333333335,Medium Value
CUST03529,Vivaan Singh,2024-12-14,5,120830.09999999999,18,24166.02,4,3,4,3.6666666666666665,High Value
CUST03530,Diya Reddy,2024-09-01,5,46073.95,122,9214.79,2,3,3,2.6666666666666665,Medium Value
CUST03531,Kiara Reddy,2024-09-20,5,115698.57999999999,103,23139.72,2,3,4,3.0,High Value
CUST03532,Anika Kapoor,2024-10-06,3,106650.40000000001,87,35550.13,2,2,4,2.6666666666666665,Medium Value
CUST03533,Riya Iyer,2024-12-23,7,58250.17,9,8321.45,4,4,3,3.6666666666666665,High Value
CUST03534,Aadhya Joshi,2024-08-26,7,48995.75,128,6999.39,2,4,3,3.0,High Value
CUST03535,Arjun Verma,2024-11-08,8,68274.73000000001,54,8534.34,3,4,3,3.3333333333333335,High Value
CUST03536,Isha Kapoor,2024-11-21,4,16780.01,41,4195.0,3,3,2,2.6666666666666665,Medium Value
CUST03537,Aadhya Rao,2024-11-03,5,57414.310000000005,59,11482.86,3,3,3,3.0,High Value
CUST03539,Reyansh Malhotra,2024-08-10,4,68631.81999999999,144,17157.95,2,3,3,2.6666666666666665,Medium Value
CUST03540,Riya Menon,2024-02-14,3,11165.619999999999,322,3721.87,1,2,1,1.3333333333333333,Low Value
CUST03541,Vivaan Pillai,2024-12-23,7,139187.16,9,19883.88,4,4,4,4.0,High Value
CUST03542,Krishna Pillai,2024-12-27,7,155463.22,5,22209.03,4,4,4,4.0,High Value
CUST03543,Arjun Agarwal,2024-10-17,7,41349.39,76,5907.06,3,4,3,3.3333333333333335,High Value
CUST03544,Myra Singh,2024-10-09,4,174333.03,84,43583.26,2,3,4,3.0,High Value
CUST03545,Diya Reddy,2023-12-24,5,137747.21,374,27549.44,1,3,4,2.6666666666666665,Medium Value
CUST03546,Aadhya Bose,2024-11-05,6,93265.47,57,15544.24,3,4,4,3.6666666666666665,High Value
CUST03547,Aditya Kumar,2024-10-01,5,72520.14,92,14504.03,2,3,3,2.6666666666666665,Medium Value
CUST03548,Anika Mehta,2024-10-12,2,4349.150000000001,81,2174.58,3,1,1,1.6666666666666667,Low Value
CUST03549,Ishaan Chopra,2024-07-05,4,15853.66,180,3963.42,2,3,2,2.3333333333333335,Medium Value
CUST03550,Anika Kumar,2024-10-09,3,11111.03,84,3703.68,2,2,1,1.6666666666666667,Low Value
CUST03551,Saanvi Mehta,2024-12-11,6,96437.73999999999,21,16072.96,4,4,4,4.0,High Value
CUST03553,Aarav Singh,2024-12-08,9,131011.26000000001,24,14556.81,4,4,4,4.0,High Value
CUST03554,Vihaan Agarwal,2024-11-12,3,22083.3,50,7361.1,3,2,2,2.3333333333333335,Medium Value
CUST03555,Krishna Agarwal,2024-03-12,3,9572.58,295,3190.86,1,2,1,1.3333333333333333,Low Value
CUST03556,Aadhya Malhotra,2024-11-30,5,16530.21,32,3306.04,4,3,2,3.0,High Value
CUST03557,Sai Mehta,2024-08-06,3,7029.01,148,2343.0,2,2,1,1.6666666666666667,Low Value
CUST03558,Kiara Singh,2024-07-10,5,120902.97,175,24180.59,2,3,4,3.0,High Value
CUST03559,Navya Agarwal,2024-11-20,3,128442.36,42,42814.12,3,2,4,3.0,High Value
CUST03560,Anika Bose,2024-02-16,2,11809.74,320,5904.87,1,1,1,1.0,Low Value
CUST03561,Reyansh Kapoor,2023-07-29,2,11692.69,522,5846.34,1,1,1,1.0,Low Value
CUST03562,Ananya Rao,2023-01-12,1,11776.97,720,11776.97,1,1,1,1.0,Low Value
CUST03563,Aditya Pillai,2024-12-13,6,147044.94,19,24507.49,4,4,4,4.0,High Value
CUST03564,Navya Mehta,2024-10-24,3,6201.71,69,2067.24,3,2,1,2.0,Medium Value
CUST03565,Sai Das,2024-12-11,4,58633.14,21,14658.28,4,3,3,3.3333333333333335,High Value
CUST03566,Ishaan Agarwal,2024-09-06,5,38539.86,117,7707.97,2,3,3,2.6666666666666665,Medium Value
CUST03567,Isha Kapoor,2023-12-30,3,54834.159999999996,368,18278.05,1,2,3,2.0,Medium Value
CUST03568,Sai Das,2024-04-03,8,272137.36,273,34017.17,1,4,4,3.0,High Value
CUST03569,Vihaan Rao,2024-12-01,5,22830.010000000002,31,4566.0,4,3,2,3.0,High Value
CUST03570,Aarav Menon,2024-12-06,5,29526.97,26,5905.39,4,3,2,3.0,High Value
CUST03571,Arjun Nair,2024-12-14,5,95671.53,18,19134.31,4,3,4,3.6666666666666665,High Value
CUST03572,Diya Verma,2024-12-18,5,50090.13,14,10018.03,4,3,3,3.3333333333333335,High Value
CUST03573,Diya Kumar,2024-07-19,3,10138.64,166,3379.55,2,2,1,1.6666666666666667,Low Value
CUST03574,Arjun Das,2024-11-15,6,12719.36,47,2119.89,3,4,1,2.6666666666666665,Medium Value
CUST03575,Krishna Mehta,2023-11-16,4,29292.29,412,7323.07,1,3,2,2.0,Medium Value
CUST03576,Aarav Gupta,2024-01-03,3,16519.760000000002,364,5506.59,1,2,2,1.6666666666666667,Low Value
CUST03577,Navya Bose,2024-12-17,9,54411.61,15,6045.73,4,4,3,3.6666666666666665,High Value
CUST03578,Aditya Iyer,2023-12-15,3,34924.83,383,11641.61,1,2,3,2.0,Medium Value
CUST03579,Vivaan Gupta,2024-08-05,4,5083.43,149,1270.86,2,3,1,2.0,Medium Value
CUST03580,Aadhya Singh,2024-11-14,4,11069.57,48,2767.39,3,3,1,2.3333333333333335,Medium Value
CUST03581,Riya Das,2024-10-22,7,23406.28,71,3343.75,3,4,2,3.0,High Value
CUST03582,Reyansh Bose,2024-05-22,7,66120.97,224,9445.85,1,4,3,2.6666666666666665,Medium Value
CUST03583,Aditya Iyer,2024-08-24,3,25553.97,130,8517.99,2,2,2,2.0,Medium Value
CUST03584,Vivaan Iyer,2024-10-07,5,18575.850000000002,86,3715.17,2,3,2,2.3333333333333335,Medium Value
CUST03585,Diya Bose,2024-10-17,4,95508.68000000001,76,23877.17,3,3,4,3.3333333333333335,High Value
CUST03586,Kiara Verma,2024-09-29,7,116875.63000000002,94,16696.52,2,4,4,3.3333333333333335,High Value
CUST03587,Navya Das,2024-11-03,8,307291.58,59,38411.45,3,4,4,3.6666666666666665,High Value
CUST03588,Aadhya Kumar,2024-12-06,2,35046.270000000004,26,17523.14,4,1,3,2.6666666666666665,Medium Value
CUST03589,Ishaan Bose,2024-03-10,2,12231.07,297,6115.54,1,1,1,1.0,Low Value
CUST03590,Ishaan Chopra,2024-11-18,2,11023.05,44,5511.52,3,1,1,1.6666666666666667,Low Value
CUST03591,Vivaan Kumar,2024-12-24,7,125068.08,8,17866.87,4,4,4,4.0,High Value
CUST03592,Reyansh Patel,2024-11-23,3,3783.31,39,1261.1,3,2,1,2.0,Medium Value
CUST03593,Aditya Das,2024-11-28,5,49231.549999999996,34,9846.31,3,3,3,3.0,High Value
CUST03594,Aditya Patel,2024-11-29,5,57045.39000000001,33,11409.08,4,3,3,3.3333333333333335,High Value
CUST03595,Ananya Joshi,2024-12-10,7,31934.620000000003,22,4562.09,4,4,2,3.3333333333333335,High Value
CUST03596,Ishaan Bose,2023-07-14,1,3184.98,537,3184.98,1,1,1,1.0,Low Value
CUST03597,Anika Singh,2024-12-27,7,174309.45,5,24901.35,4,4,4,4.0,High Value
CUST03598,Vivaan Chopra,2024-07-27,4,83340.21,158,20835.05,2,3,4,3.0,High Value
CUST03599,Reyansh Verma,2024-08-21,8,155644.30000000002,133,19455.54,2,4,4,3.3333333333333335,High Value
CUST03600,Navya Singh,2024-12-12,3,11113.1,20,3704.37,4,2,1,2.3333333333333335,Medium Value
CUST03601,Ayaan Menon,2024-04-27,7,31489.420000000002,249,4498.49,1,4,2,2.3333333333333335,Medium Value
CUST03602,Aadhya Bose,2024-10-23,4,159219.55000000002,70,39804.89,3,3,4,3.3333333333333335,High Value
CUST03603,Navya Chopra,2024-10-24,4,9298.86,69,2324.72,3,3,1,2.3333333333333335,Medium Value
CUST03604,Ayaan Verma,2024-12-19,4,96663.36,13,24165.84,4,3,4,3.6666666666666665,High Value
CUST03605,Kiara Iyer,2024-09-13,6,73135.01,110,12189.17,2,4,3,3.0,High Value
CUST03607,Ayaan Pillai,2024-05-11,2,6765.91,235,3382.96,1,1,1,1.0,Low Value
CUST03608,Arjun Chopra,2024-10-20,6,183140.54,73,30523.42,3,4,4,3.6666666666666665,High Value
