Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Quantity,Unit_Price,Sales,Discount,Cost,Profit,Payment_Mode,Customer_Type,Revenue,Profit_Margin,Month,Quarter,Year
ORD114011,2023-09-12,CUST01766,Anika Verma,PRD-BOO-020,Self-Help Book Plus 20,Books,Self-Help Book,East,West Bengal,1,570.43,570.43,0.05,381.34,160.57,Net Banking,New,541.91,0.2963,2023-09,2023Q3,2023
ORD112305,2024-07-01,CUST01873,Isha Agarwal,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,North,Punjab,1,4834.75,4834.75,0.05,2994.9,1598.11,Credit Card,Returning,4593.01,0.3479,2024-07,2024Q3,2024
ORD112534,2023-12-22,CUST01734,Saanvi Mehta,PRD-FAS-013,Sneakers Classic 13,Fashion,Sneakers,West,Goa,1,4412.66,4412.66,0.15,2359.27,1391.49,Unknown,Returning,3750.76,0.371,2023-12,2023Q4,2023
ORD104100,2024-11-01,CUST02244,Ishaan Bose,PRD-BOO-012,Textbook Elite 12,Books,Textbook,South,Kerala,3,335.59,1006.77,0.2,731.64,73.78,Net Banking,New,805.42,0.0916,2024-11,2024Q4,2024
ORD106334,2024-02-14,CUST03736,Aarav Joshi,PRD-ELE-001,Smartwatch Pro 1,Electronics,Smartwatch,South,Telangana,1,47433.11,47433.11,0.05,39116.51,5944.94,Debit Card,Returning,45061.45,0.1319,2024-02,2024Q1,2024
ORD101062,2023-07-15,CUST02843,Ananya Pillai,PRD-ELE-017,Headphones Elite 17,Electronics,Headphones,East,Jharkhand,2,2347.28,4694.56,0.05,3638.68,821.15,Net Banking,New,4459.83,0.1841,2023-07,2023Q3,2023
ORD114208,2024-11-08,CUST03921,Reyansh Reddy,PRD-HOM-030,Vacuum Cleaner Classic 30,Home & Kitchen,Vacuum Cleaner,East,Odisha,1,9371.74,9371.74,0.2,6434.97,1062.42,Credit Card,New,7497.39,0.1417,2024-11,2024Q4,2024
ORD117048,2024-04-01,CUST01931,Ananya Kapoor,PRD-BOO-010,Comic Book Elite 10,Books,Comic Book,South,Tamil Nadu,3,1216.54,3649.62,0.2,2498.37,421.33,Debit Card,Returning,2919.7,0.1443,2024-04,2024Q2,2024
ORD112434,2023-07-02,CUST01793,Arjun Mehta,PRD-FAS-002,Sunglasses Elite 2,Fashion,Sunglasses,West,Rajasthan,2,567.3,1134.6,0.1,613.18,407.96,Net Banking,Returning,1021.14,0.3995,2023-07,2023Q3,2023
ORD100191,2024-10-04,CUST03298,Ishaan Pillai,PRD-SPO-020,Dumbbell Set Air 20,Sports,Dumbbell Set,South,Kerala,1,4022.59,4022.59,0.0,2535.56,1487.03,UPI,Returning,4022.59,0.3697,2024-10,2024Q4,2024
ORD106892,2024-09-13,CUST01929,Ananya Agarwal,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,West,Maharashtra,3,4819.99,14459.97,0.05,9143.4,4593.57,Cash on Delivery,Returning,13736.97,0.3344,2024-09,2024Q3,2024
ORD111732,2024-10-31,CUST02007,Aarav Verma,PRD-BOO-015,Cookbook Pro 15,Books,Cookbook,North,Haryana,2,1129.28,2258.56,0.05,1575.34,570.29,UPI,New,2145.63,0.2658,2024-10,2024Q4,2024
ORD108057,2024-04-27,CUST01744,Ayaan Verma,PRD-BEA-028,Hair Dryer Pro 28,Beauty,Hair Dryer,East,Bihar,3,558.25,1674.75,0.0,822.78,851.97,Credit Card,New,1674.75,0.5087,2024-04,2024Q2,2024
ORD112773,2024-10-19,CUST00833,Myra Mehta,PRD-FAS-024,Jeans Max 24,Fashion,Jeans,East,West Bengal,2,3513.35,7026.7,0.0,3820.5,3206.2,UPI,Returning,7026.7,0.4563,2024-10,2024Q4,2024
ORD107409,2024-02-18,CUST00159,Ishaan Gupta,PRD-BOO-028,Cookbook Basic 28,Books,Cookbook,North,Uttar Pradesh,2,313.36,626.72,0.05,447.34,148.04,Debit Card,New,595.38,0.2486,2024-02,2024Q1,2024
ORD105456,2024-03-14,CUST02973,Kiara Singh,PRD-FAS-024,Jeans Max 24,Fashion,Jeans,West,Gujarat,2,3419.88,6839.76,0.05,3915.76,2582.01,Cash on Delivery,New,6497.77,0.3974,2024-03,2024Q1,2024
ORD107270,2023-09-30,CUST01545,Ayaan Menon,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,North,Delhi,2,4897.57,9795.14,0.3,5784.4,1072.2,Credit Card,New,6856.6,0.1564,2023-09,2023Q3,2023
ORD110127,2023-11-17,CUST02837,Anika Das,PRD-SPO-001,Running Shoes Air 1,Sports,Running Shoes,North,Delhi,1,4799.88,4799.88,0.1,2979.92,1339.97,UPI,Returning,4319.89,0.3102,2023-11,2023Q4,2023
ORD110822,2024-10-15,CUST02289,Diya Rao,PRD-HOM-007,Cookware Set Basic 7,Home & Kitchen,Cookware Set,West,Gujarat,1,5691.54,5691.54,0.3,3811.23,172.85,UPI,Returning,3984.08,0.0434,2024-10,2024Q4,2024
ORD102003,2024-07-06,CUST01215,Sai Joshi,PRD-HOM-010,Bedsheet Set Elite 10,Home & Kitchen,Bedsheet Set,North,Delhi,3,10823.22,32469.66,0.0,22671.84,9797.82,UPI,Returning,32469.66,0.3018,2024-07,2024Q3,2024
ORD101371,2023-03-19,CUST03119,Ayaan Patel,PRD-BEA-025,Sunscreen Basic 25,Beauty,Sunscreen,West,Goa,1,263.53,263.53,0.25,131.64,66.01,UPI,New,197.65,0.334,2023-03,2023Q1,2023
ORD113042,2023-03-11,CUST00899,Saanvi Iyer,PRD-HOM-002,Air Purifier Air 2,Home & Kitchen,Air Purifier,North,Uttar Pradesh,1,10089.34,10089.34,0.0,7121.16,2968.18,Debit Card,Returning,10089.34,0.2942,2023-03,2023Q1,2023
ORD113866,2024-09-24,CUST01385,Aarav Nair,PRD-HOM-001,Bedsheet Set Plus 1,Home & Kitchen,Bedsheet Set,South,Karnataka,1,1172.02,1172.02,0.0,806.42,365.6,Credit Card,New,1172.02,0.3119,2024-09,2024Q3,2024
ORD114774,2024-05-15,CUST02473,Vihaan Bose,PRD-BOO-002,Comic Book Lite 2,Books,Comic Book,East,Odisha,2,1054.85,2109.7,0.05,1469.46,534.76,UPI,Returning,2004.21,0.2668,2024-05,2024Q2,2024
ORD113522,2023-05-12,CUST01003,Arjun Das,PRD-ELE-001,Smartwatch Pro 1,Electronics,Smartwatch,South,Tamil Nadu,3,52125.47,156376.41,0.0,125697.42,22860.17,UPI,New,156376.41,0.1462,2023-05,2023Q2,2023
ORD108687,2024-01-30,CUST02867,Aadhya Kapoor,PRD-FAS-019,Sunglasses Lite 19,Fashion,Sunglasses,East,West Bengal,3,4706.49,14119.47,0.25,7935.51,2654.09,Cash on Delivery,Returning,10589.6,0.2506,2024-01,2024Q1,2024
ORD108303,2023-04-14,CUST01698,Ananya Chopra,PRD-BEA-023,Sunscreen Lite 23,Beauty,Sunscreen,South,Kerala,2,2572.07,5144.14,0.05,2633.88,2253.05,Cash on Delivery,New,4886.93,0.461,2023-04,2023Q2,2023
ORD115940,2024-09-26,CUST03375,Isha Reddy,PRD-SPO-009,Cycling Helmet Basic 9,Sports,Cycling Helmet,East,Jharkhand,1,6170.81,6170.81,0.0,3696.8,2474.01,Credit Card,New,6170.81,0.4009,2024-09,2024Q3,2024
ORD103739,2023-11-20,CUST03073,Isha Chopra,PRD-BOO-024,Self-Help Book Lite 24,Books,Self-Help Book,West,Maharashtra,5,823.34,4116.7,0.0,2886.0,1230.7,UPI,Returning,4116.7,0.299,2023-11,2023Q4,2023
ORD109248,2024-03-03,CUST01185,Aadhya Singh,PRD-ELE-029,Headphones Elite 29,Electronics,Headphones,South,Tamil Nadu,3,16332.73,48998.19,0.15,38691.15,2957.31,Debit Card,New,41648.46,0.071,2024-03,2024Q1,2024
ORD111695,2023-08-16,CUST02410,Anika Iyer,PRD-BOO-012,Textbook Elite 12,Books,Textbook,North,Uttar Pradesh,3,359.41,1078.23,0.1,786.57,183.84,UPI,New,970.41,0.1894,2023-08,2023Q3,2023
ORD100790,2023-11-06,CUST03202,Navya Chopra,PRD-SPO-025,Cycling Helmet Lite 25,Sports,Cycling Helmet,South,Telangana,1,3095.17,3095.17,0.0,1921.85,1173.32,UPI,Returning,3095.17,0.3791,2023-11,2023Q4,2023
ORD117384,2023-03-12,CUST01658,Sai Verma,PRD-BEA-004,Sunscreen Max 4,Beauty,Sunscreen,East,Bihar,2,2308.83,4617.66,0.0,2272.06,2345.6,UPI,New,4617.66,0.508,2023-03,2023Q1,2023
ORD103221,2023-06-24,CUST02928,Aadhya Iyer,PRD-SPO-010,Dumbbell Set Pro 10,Sports,Dumbbell Set,East,Bihar,1,3744.55,3744.55,0.05,2328.33,1228.99,Credit Card,Returning,3557.32,0.3455,2023-06,2023Q2,2023
ORD112649,2023-10-29,CUST01453,Sai Verma,PRD-FAS-004,Handbag Elite 4,Fashion,Handbag,South,Unknown,1,2830.68,2830.68,0.1,1516.58,1031.03,Credit Card,Returning,2547.61,0.4047,2023-10,2023Q4,2023
ORD108205,2023-01-22,CUST03352,Reyansh Joshi,PRD-FAS-023,Jacket Lite 23,Fashion,Jacket,North,Punjab,2,2700.72,5401.44,0.0,3032.16,2369.28,UPI,New,5401.44,0.4386,2023-01,2023Q1,2023
ORD112521,2024-08-18,CUST00014,Isha Gupta,PRD-ELE-015,Headphones Elite 15,Electronics,Headphones,South,Karnataka,2,26318.11,52636.22,0.1,41046.56,6326.04,UPI,Returning,47372.6,0.1335,2024-08,2024Q3,2024
ORD114724,2024-11-03,CUST01240,Navya Sharma,PRD-HOM-029,Cookware Set Max 29,Home & Kitchen,Cookware Set,West,Rajasthan,2,12802.82,25605.64,0.25,17208.52,1995.71,Credit Card,New,19204.23,0.1039,2024-11,2024Q4,2024
ORD117797,2023-12-14,CUST01719,Ananya Das,PRD-SPO-009,Cycling Helmet Basic 9,Sports,Cycling Helmet,North,Haryana,1,6824.68,6824.68,0.0,4365.67,2459.01,Debit Card,Returning,6824.68,0.3603,2023-12,2023Q4,2023
ORD113374,2024-04-09,CUST01130,Ishaan Singh,PRD-BEA-030,Face Cream Plus 30,Beauty,Face Cream,East,Bihar,1,1694.71,1694.71,0.1,871.29,653.95,UPI,Returning,1525.24,0.4288,2024-04,2024Q2,2024
ORD112979,2023-01-15,CUST02127,Reyansh Singh,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,North,Delhi,1,5031.52,5031.52,0.15,3131.23,1145.56,UPI,Returning,4276.79,0.2679,2023-01,2023Q1,2023
ORD114466,2024-10-31,CUST03383,Ananya Reddy,PRD-ELE-020,Camera Basic 20,Electronics,Camera,North,Punjab,3,34071.58,102214.74,0.05,80507.25,16596.75,Credit Card,Returning,97104.0,0.1709,2024-10,2024Q4,2024
ORD102929,2024-08-05,CUST03176,Ishaan Bose,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,South,Kerala,1,5375.13,5375.13,0.1,3239.43,1598.19,UPI,New,4837.62,0.3304,2024-08,2024Q3,2024
ORD101915,2024-07-01,CUST00578,Aarav Pillai,PRD-FAS-003,Jeans Max 3,Fashion,Jeans,North,Punjab,1,613.38,613.38,0.1,339.22,212.82,Credit Card,Returning,552.04,0.3855,2024-07,2024Q3,2024
ORD111799,2024-10-23,CUST02813,Ayaan Reddy,PRD-SPO-023,Dumbbell Set Plus 23,Sports,Dumbbell Set,South,Karnataka,2,1734.65,3469.3,0.3,2104.3,324.21,Net Banking,New,2428.51,0.1335,2024-10,2024Q4,2024
ORD116427,2024-10-27,CUST03651,Navya Reddy,PRD-HOM-018,Vacuum Cleaner Lite 18,Home & Kitchen,Vacuum Cleaner,East,West Bengal,3,11534.12,34602.36,0.05,23799.78,9072.46,UPI,New,32872.24,0.276,2024-10,2024Q4,2024
ORD116347,2023-07-13,CUST04188,Ayaan Patel,PRD-HOM-009,Mixer Grinder Air 9,Home & Kitchen,Mixer Grinder,North,Delhi,1,12193.98,12193.98,0.0,8178.12,4015.86,UPI,New,12193.98,0.3293,2023-07,2023Q3,2023
ORD112654,2023-09-21,CUST03432,Aarav Chopra,PRD-SPO-030,Dumbbell Set Basic 30,Sports,Dumbbell Set,West,Rajasthan,1,2804.47,2804.47,0.0,1794.03,1010.44,Cash on Delivery,Returning,2804.47,0.3603,2023-09,2023Q3,2023
ORD116214,2023-02-21,CUST03246,Krishna Das,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,South,Telangana,1,5287.85,5287.85,0.1,3432.99,1326.07,Credit Card,Returning,4759.07,0.2786,2023-02,2023Q1,2023
ORD116326,2023-10-23,CUST03445,Arjun Rao,PRD-HOM-020,Cookware Set Elite 20,Home & Kitchen,Cookware Set,South,Kerala,3,9668.17,29004.51,0.0,19411.53,9592.98,UPI,New,29004.51,0.3307,2023-10,2023Q4,2023
ORD114382,2023-10-15,CUST00323,Vivaan Gupta,PRD-SPO-023,Dumbbell Set Plus 23,Sports,Dumbbell Set,South,Tamil Nadu,3,1962.55,5887.65,0.0,3829.44,2058.21,UPI,Returning,5887.65,0.3496,2023-10,2023Q4,2023
ORD109126,2023-07-14,CUST02975,Vivaan Sharma,PRD-FAS-029,Handbag Classic 29,Fashion,Handbag,North,Haryana,1,878.2,878.2,0.15,461.24,285.23,Debit Card,New,746.47,0.3821,2023-07,2023Q3,2023
ORD105142,2024-07-24,CUST00863,Navya Rao,PRD-FAS-017,Jacket Elite 17,Fashion,Jacket,North,Punjab,1,1719.81,1719.81,0.15,912.98,548.86,UPI,Returning,1461.84,0.3755,2024-07,2024Q3,2024
ORD114010,2024-03-31,CUST00435,Ayaan Chopra,PRD-ELE-016,Camera Elite 16,Electronics,Camera,North,Uttar Pradesh,1,2297.18,2297.18,0.25,1797.58,-74.69,Net Banking,Returning,1722.88,-0.0434,2024-03,2024Q1,2024
ORD105953,2024-10-18,CUST02068,Vivaan Agarwal,PRD-BEA-026,Face Cream Max 26,Beauty,Face Cream,North,Punjab,1,1016.36,1016.36,0.15,507.28,356.63,Debit Card,Returning,863.91,0.4128,2024-10,2024Q4,2024
ORD114074,2023-11-20,CUST03410,Sai Gupta,PRD-BOO-024,Self-Help Book Lite 24,Books,Self-Help Book,West,Goa,4,827.8,3311.2,0.05,2351.16,794.48,Net Banking,New,3145.64,0.2526,2023-11,2023Q4,2023
ORD113323,2024-10-20,CUST00650,Aadhya Malhotra,PRD-FAS-011,Handbag Elite 11,Fashion,Handbag,North,Delhi,1,2192.85,2192.85,0.1,1233.69,739.88,Cash on Delivery,Returning,1973.56,0.3749,2024-10,2024Q4,2024
ORD116657,2023-11-02,CUST02744,Krishna Sharma,PRD-HOM-004,Mixer Grinder Air 4,Home & Kitchen,Mixer Grinder,South,Telangana,1,12275.62,12275.62,0.05,8525.71,3136.13,Debit Card,Returning,11661.84,0.2689,2023-11,2023Q4,2023
ORD110694,2023-06-06,CUST01965,Vihaan Kumar,PRD-BOO-025,Self-Help Book Elite 25,Books,Self-Help Book,West,Gujarat,4,1192.15,4768.6,0.0,3425.92,1342.68,Debit Card,New,4768.6,0.2816,2023-06,2023Q2,2023
ORD108230,2023-11-29,CUST03013,Ishaan Kapoor,PRD-HOM-022,Cookware Set Plus 22,Home & Kitchen,Cookware Set,East,Bihar,1,6033.16,6033.16,0.2,4264.22,562.31,UPI,Returning,4826.53,0.1165,2023-11,2023Q4,2023
ORD109753,2023-09-01,CUST01172,Vihaan Mehta,PRD-SPO-018,Cycling Helmet Lite 18,Sports,Cycling Helmet,East,Jharkhand,4,4811.91,19247.64,0.05,11513.84,6771.42,UPI,Returning,18285.26,0.3703,2023-09,2023Q3,2023
ORD112301,2024-10-22,CUST00746,Riya Kumar,PRD-BOO-027,Comic Book Elite 27,Books,Comic Book,South,Kerala,2,504.56,1009.12,0.0,729.56,279.56,Cash on Delivery,Returning,1009.12,0.277,2024-10,2024Q4,2024
ORD106073,2023-01-22,CUST01502,Vihaan Kumar,PRD-ELE-001,Smartwatch Pro 1,Electronics,Smartwatch,West,Maharashtra,1,49750.96,49750.96,0.1,41256.63,3519.23,Debit Card,Returning,44775.86,0.0786,2023-01,2023Q1,2023
ORD112886,2024-11-03,CUST00834,Diya Rao,PRD-BOO-026,Textbook Elite 26,Books,Textbook,West,Rajasthan,1,978.65,978.65,0.0,668.18,310.47,UPI,New,978.65,0.3172,2024-11,2024Q4,2024
ORD104067,2024-08-24,CUST00080,Krishna Menon,PRD-BOO-015,Cookbook Pro 15,Books,Cookbook,South,Karnataka,1,1026.71,1026.71,0.05,682.76,292.61,UPI,Returning,975.37,0.3,2024-08,2024Q3,2024
ORD107811,2023-08-24,CUST02396,Isha Patel,PRD-HOM-004,Mixer Grinder Air 4,Home & Kitchen,Mixer Grinder,North,Haryana,5,13541.74,67708.7,0.05,47316.6,17006.66,UPI,New,64323.26,0.2644,2023-08,2023Q3,2023
ORD115840,2024-11-15,CUST02417,Aadhya Mehta,PRD-BEA-020,Sunscreen Basic 20,Beauty,Sunscreen,West,Goa,1,292.81,292.81,0.15,150.28,98.61,Credit Card,New,248.89,0.3962,2024-11,2024Q4,2024
ORD105235,2024-11-15,CUST02763,Krishna Patel,PRD-BEA-026,Face Cream Max 26,Beauty,Face Cream,North,Delhi,3,1064.47,3193.41,0.0,1569.39,1624.02,Net Banking,New,3193.41,0.5086,2024-11,2024Q4,2024
ORD113664,2023-01-13,CUST00911,Diya Reddy,PRD-FAS-014,Jeans Lite 14,Fashion,Jeans,West,Gujarat,1,2428.06,2428.06,0.1,1305.49,879.76,UPI,Returning,2185.25,0.4026,2023-01,2023Q1,2023
ORD105100,2023-01-08,CUST01294,Sai Bose,PRD-ELE-012,Smartphone Elite 12,Electronics,Smartphone,South,Kerala,1,3849.64,3849.64,0.05,3007.19,649.97,UPI,Returning,3657.16,0.1777,2023-01,2023Q1,2023
ORD102458,2023-09-11,CUST02060,Ishaan Das,PRD-BEA-004,Sunscreen Max 4,Beauty,Sunscreen,West,Goa,3,2190.79,6572.37,0.0,3366.63,3205.74,Debit Card,Returning,6572.37,0.4878,2023-09,2023Q3,2023
ORD101022,2023-02-20,CUST01796,Isha Gupta,PRD-FAS-022,Sunglasses Lite 22,Fashion,Sunglasses,North,Haryana,1,902.68,902.68,0.25,520.52,156.49,Credit Card,Returning,677.01,0.2311,2023-02,2023Q1,2023
ORD113125,2023-05-25,CUST03738,Aditya Kumar,PRD-FAS-026,Jacket Classic 26,Fashion,Jacket,South,Telangana,3,2148.35,6445.05,0.05,3548.97,2573.83,Debit Card,New,6122.8,0.4204,2023-05,2023Q2,2023
ORD113413,2024-10-06,CUST03243,Vihaan Verma,PRD-ELE-013,Smartwatch Pro 13,Electronics,Smartwatch,South,Karnataka,1,28596.1,28596.1,0.1,22663.6,3072.89,Debit Card,Returning,25736.49,0.1194,2024-10,2024Q4,2024
ORD104252,2023-04-04,CUST00951,Isha Singh,PRD-SPO-026,Yoga Mat Lite 26,Sports,Yoga Mat,West,Goa,4,6165.63,24662.52,0.15,14568.4,6394.74,Debit Card,Returning,20963.14,0.305,2023-04,2023Q2,2023
ORD111032,2024-09-07,CUST04048,Arjun Menon,PRD-BEA-014,Face Cream Pro 14,Beauty,Face Cream,West,Gujarat,3,531.9,1595.7,0.15,785.01,571.33,UPI,New,1356.34,0.4212,2024-09,2024Q3,2024
ORD116547,2023-12-10,CUST02662,Aditya Reddy,PRD-FAS-007,Jeans Max 7,Fashion,Jeans,North,Haryana,5,1715.87,8579.35,0.05,4552.95,3597.43,Net Banking,New,8150.38,0.4414,2023-12,2023Q4,2023
ORD109479,2024-01-31,CUST00560,Ayaan Verma,PRD-HOM-002,Air Purifier Air 2,Home & Kitchen,Air Purifier,East,Odisha,2,9169.38,18338.76,0.05,11964.96,5456.86,Debit Card,New,17421.82,0.3132,2024-01,2024Q1,2024
ORD101285,2023-10-24,CUST02758,Myra Das,PRD-SPO-024,Cycling Helmet Air 24,Sports,Cycling Helmet,East,Jharkhand,1,4102.15,4102.15,0.05,2497.13,1399.91,UPI,New,3897.04,0.3592,2023-10,2023Q4,2023
ORD111327,2023-11-29,CUST02929,Kiara Bose,PRD-BOO-016,Self-Help Book Basic 16,Books,Self-Help Book,East,Odisha,3,406.41,1219.23,0.0,885.9,333.33,Debit Card,New,1219.23,0.2734,2023-11,2023Q4,2023
ORD104059,2023-09-20,CUST00659,Vihaan Nair,PRD-HOM-012,Mixer Grinder Classic 12,Home & Kitchen,Mixer Grinder,North,Haryana,1,3156.29,3156.29,0.2,2048.24,476.79,UPI,Returning,2525.03,0.1888,2023-09,2023Q3,2023
ORD105036,2024-01-18,CUST03972,Krishna Kapoor,PRD-HOM-022,Cookware Set Plus 22,Home & Kitchen,Cookware Set,West,Rajasthan,3,6088.95,18266.85,0.1,11983.14,4457.03,UPI,New,16440.16,0.2711,2024-01,2024Q1,2024
ORD110113,2023-01-29,CUST00744,Myra Kumar,PRD-ELE-021,Smartwatch Lite 21,Electronics,Smartwatch,North,Haryana,4,53852.49,215409.96,0.05,170392.96,34246.5,UPI,New,204639.46,0.1674,2023-01,2023Q1,2023
ORD103768,2024-08-28,CUST02379,Krishna Reddy,PRD-BOO-012,Textbook Elite 12,Books,Textbook,West,Goa,2,347.94,695.88,0.2,488.52,68.18,Debit Card,Returning,556.7,0.1225,2024-08,2024Q3,2024
ORD108297,2023-08-30,CUST02639,Myra Gupta,PRD-BEA-004,Sunscreen Max 4,Beauty,Sunscreen,North,Uttar Pradesh,1,2428.92,2428.92,0.05,1187.89,1119.58,Net Banking,Returning,2307.47,0.4852,2023-08,2023Q3,2023
ORD107836,2024-11-10,CUST03148,Arjun Das,PRD-FAS-025,Jacket Max 25,Fashion,Jacket,West,Maharashtra,1,4312.12,4312.12,0.05,2490.24,1606.27,Unknown,Returning,4096.51,0.3921,2024-11,2024Q4,2024
ORD103393,2023-08-20,CUST01538,Navya Joshi,PRD-ELE-016,Camera Elite 16,Electronics,Camera,West,Maharashtra,1,2488.67,2488.67,0.0,2075.85,412.82,Debit Card,New,2488.67,0.1659,2023-08,2023Q3,2023
ORD115726,2024-09-29,CUST03341,Riya Verma,PRD-ELE-017,Headphones Elite 17,Electronics,Headphones,North,Punjab,3,2523.23,7569.69,0.2,6069.3,-13.55,Net Banking,Returning,6055.75,-0.0022,2024-09,2024Q3,2024
ORD111828,2023-12-25,CUST03299,Diya Agarwal,PRD-ELE-014,Tablet Classic 14,Electronics,Tablet,East,Jharkhand,3,34746.47,104239.41,0.15,81273.72,7329.78,Cash on Delivery,New,88603.5,0.0827,2023-12,2023Q4,2023
ORD105231,2024-01-23,CUST02326,Ananya Bose,PRD-ELE-001,Smartwatch Pro 1,Electronics,Smartwatch,East,Odisha,1,51483.37,51483.37,0.0,40737.85,10745.52,Net Banking,Returning,51483.37,0.2087,2024-01,2024Q1,2024
ORD107295,2024-02-26,CUST00751,Navya Malhotra,PRD-BEA-022,Hair Dryer Pro 22,Beauty,Hair Dryer,North,Uttar Pradesh,3,2106.56,6319.68,0.1,3230.22,2457.49,UPI,New,5687.71,0.4321,2024-02,2024Q1,2024
ORD101269,2023-01-11,CUST01570,Vivaan Nair,PRD-BOO-019,Comic Book Classic 19,Books,Comic Book,East,Odisha,1,881.92,881.92,0.0,609.44,272.48,UPI,New,881.92,0.309,2023-01,2023Q1,2023
ORD104616,2024-12-08,CUST02361,Aditya Joshi,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,East,West Bengal,2,5230.18,10460.36,0.15,6412.58,2478.73,Debit Card,Returning,8891.31,0.2788,2024-12,2024Q4,2024
ORD104613,2024-03-21,CUST00022,Diya Nair,PRD-FAS-021,Sunglasses Elite 21,Fashion,Sunglasses,South,Karnataka,1,1933.11,1933.11,0.05,1062.15,774.3,UPI,Returning,1836.45,0.4216,2024-03,2024Q1,2024
ORD104725,2023-03-12,CUST00919,Vivaan Rao,PRD-HOM-014,Air Purifier Basic 14,Home & Kitchen,Air Purifier,West,Maharashtra,3,9899.6,29698.8,0.2,19780.53,3978.51,Net Banking,New,23759.04,0.1675,2023-03,2023Q1,2023
ORD100927,2024-12-14,CUST03500,Ananya Sharma,PRD-HOM-018,Vacuum Cleaner Lite 18,Home & Kitchen,Vacuum Cleaner,West,Gujarat,1,12052.21,12052.21,0.15,8586.01,1658.37,UPI,Returning,10244.38,0.1619,2024-12,2024Q4,2024
ORD105268,2024-02-29,CUST01483,Myra Menon,PRD-SPO-005,Cricket Bat Air 5,Sports,Cricket Bat,East,Odisha,1,523.59,523.59,0.0,337.02,186.57,Net Banking,Returning,523.59,0.3563,2024-02,2024Q1,2024
ORD108856,2024-12-25,CUST01045,Vihaan Rao,PRD-FAS-010,Jacket Elite 10,Fashion,Jacket,East,Bihar,2,5036.47,10072.94,0.1,5449.12,3616.53,Credit Card,Returning,9065.65,0.3989,2024-12,2024Q4,2024
ORD109734,2023-11-11,CUST02027,Kiara Gupta,PRD-FAS-015,T-Shirt Classic 15,Fashion,T-Shirt,South,Tamil Nadu,2,3968.51,7937.02,0.3,4178.04,1377.87,Cash on Delivery,Returning,5555.91,0.248,2023-11,2023Q4,2023
ORD106743,2023-11-23,CUST00929,Aadhya Agarwal,PRD-SPO-030,Dumbbell Set Basic 30,Sports,Dumbbell Set,East,Odisha,1,2512.71,2512.71,0.1,1498.1,763.34,Debit Card,New,2261.44,0.3375,2023-11,2023Q4,2023
ORD109536,2023-08-09,CUST02189,Diya Nair,PRD-SPO-010,Dumbbell Set Pro 10,Sports,Dumbbell Set,South,Tamil Nadu,1,3616.89,3616.89,0.0,2311.55,1305.34,Net Banking,Returning,3616.89,0.3609,2023-08,2023Q3,2023
ORD105992,2023-03-24,CUST03422,Vihaan Gupta,PRD-ELE-002,Laptop Elite 2,Electronics,Laptop,East,Odisha,1,31278.68,31278.68,0.05,25337.54,4377.21,UPI,Returning,29714.75,0.1473,2023-03,2023Q1,2023
ORD114628,2023-02-24,CUST02959,Vihaan Rao,PRD-HOM-028,Cookware Set Air 28,Home & Kitchen,Cookware Set,East,Jharkhand,2,10785.77,21571.54,0.15,14092.52,4243.29,UPI,Returning,18335.81,0.2314,2023-02,2023Q1,2023
ORD108851,2023-11-23,CUST03444,Aditya Mehta,PRD-BOO-026,Textbook Elite 26,Books,Textbook,West,Maharashtra,2,868.56,1737.12,0.1,1248.08,315.33,Debit Card,New,1563.41,0.2017,2023-11,2023Q4,2023
ORD104144,2024-02-19,CUST03810,Anika Reddy,PRD-FAS-010,Jacket Elite 10,Fashion,Jacket,North,Uttar Pradesh,3,4970.64,14911.92,0.0,8103.33,6808.59,UPI,Returning,14911.92,0.4566,2024-02,2024Q1,2024
ORD105902,2023-02-17,CUST01715,Ayaan Bose,PRD-SPO-022,Cycling Helmet Pro 22,Sports,Cycling Helmet,North,Punjab,1,1828.74,1828.74,0.0,1140.62,688.12,Credit Card,New,1828.74,0.3763,2023-02,2023Q1,2023
ORD111552,2024-02-16,CUST03080,Sai Joshi,PRD-BEA-025,Sunscreen Basic 25,Beauty,Sunscreen,East,Jharkhand,1,270.31,270.31,0.2,138.46,77.79,Net Banking,Returning,216.25,0.3597,2024-02,2024Q1,2024
ORD101664,2024-02-16,CUST03560,Anika Bose,PRD-BOO-027,Comic Book Elite 27,Books,Comic Book,East,Jharkhand,2,481.83,963.66,0.05,670.96,244.52,UPI,New,915.48,0.2671,2024-02,2024Q1,2024
ORD111510,2023-02-21,CUST02425,Vivaan Bose,PRD-BOO-009,Comic Book Basic 9,Books,Comic Book,West,Gujarat,3,167.9,503.7,0.15,361.47,66.68,UPI,Returning,428.14,0.1557,2023-02,2023Q1,2023
